0
SIGN:success disable Auto NUMA
SIGN: success disable SWAP
root      2573  0.5  0.0   7592  3448 pts/1    S    09:58   0:00              \_ sudo nohup ./memcachedTestScript.sh
root      2574  0.5  0.0   4972  2940 pts/1    S    09:58   0:00                  \_ /bin/bash ./memcachedTestScript.sh
root      2595  0.0  0.0   4372   620 pts/1    S    09:58   0:00                      \_ grep memcached
root      2592  0.0  0.0  14100  3492 ?        Dsl  09:58   0:00 memcached -d -m 122880 -p 6379 -u root -t 64
SIGN: success start redis
===begin prepare data for test===
Writing results to ./F-1st/memcached_test_prepare_F_OFF_20230815095833.log...
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   1 secs] 20 threads:      314486 ops,  313566 (avg:  313566) ops/sec, 318.46MB/sec (avg: 318.46MB/sec), 10.14 (avg: 10.14) msec latency
[RUN #1 8%,  48 secs] 20 threads:    59865046 ops, 1222112 (avg: 1246882) ops/sec, 1.23GB/sec (avg: 1.26GB/sec),  2.61 (avg:  2.56) msec latency
[RUN #1 8%,  49 secs] 20 threads:    61106839 ops, 1241475 (avg: 1246771) ops/sec, 1.25GB/sec (avg: 1.26GB/sec),  2.57 (avg:  2.56) msec latency
[RUN #1 8%,  50 secs] 20 threads:    62314899 ops, 1207736 (avg: 1245991) ops/sec, 1.22GB/sec (avg: 1.26GB/sec),  2.64 (avg:  2.56) msec latency
[RUN #1 9%,  51 secs] 20 threads:    63520186 ops, 1204944 (avg: 1245186) ops/sec, 1.22GB/sec (avg: 1.26GB/sec),  2.65 (avg:  2.56) msec latency
[RUN #1 9%,  52 secs] 20 threads:    64733984 ops, 1213506 (avg: 1244576) ops/sec, 1.22GB/sec (avg: 1.26GB/sec),  2.63 (avg:  2.56) msec latency
[RUN #1 9%,  53 secs] 20 threads:    65960286 ops, 1226076 (avg: 1244227) ops/sec, 1.24GB/sec (avg: 1.26GB/sec),  2.60 (avg:  2.57) msec latency
[RUN #1 9%,  54 secs] 20 threads:    67193609 ops, 1232061 (avg: 1244002) ops/sec, 1.24GB/sec (avg: 1.26GB/sec),  2.59 (avg:  2.57) msec latency
[RUN #1 9%,  55 secs] 20 threads:    68421198 ops, 1227225 (avg: 1243697) ops/sec, 1.24GB/sec (avg: 1.26GB/sec),  2.60 (avg:  2.57) msec latency
[RUN #1 9%,  56 secs] 20 threads:    69635803 ops, 1214318 (avg: 1243172) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.57) msec latency
[RUN #1 10%,  57 secs] 20 threads:    70868040 ops, 1231975 (avg: 1242976) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.57) msec latency
[RUN #1 10%,  58 secs] 20 threads:    72078304 ops, 1210017 (avg: 1242408) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.64 (avg:  2.57) msec latency
[RUN #1 10%,  59 secs] 20 threads:    73287491 ops, 1207916 (avg: 1241823) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.64 (avg:  2.57) msec latency
[RUN #1 10%,  60 secs] 20 threads:    74519791 ops, 1232024 (avg: 1241659) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.57) msec latency
[RUN #1 10%,  61 secs] 20 threads:    75713738 ops, 1193655 (avg: 1240872) ops/sec, 1.20GB/sec (avg: 1.25GB/sec),  2.67 (avg:  2.57) msec latency
[RUN #1 10%,  62 secs] 20 threads:    76931803 ops, 1217811 (avg: 1240500) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.57) msec latency
[RUN #1 11%,  63 secs] 20 threads:    78136900 ops, 1204807 (avg: 1239934) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.65 (avg:  2.57) msec latency
[RUN #1 11%,  64 secs] 20 threads:    79365666 ops, 1228456 (avg: 1239755) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.57) msec latency
[RUN #1 11%,  65 secs] 20 threads:    80585378 ops, 1219419 (avg: 1239442) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.58) msec latency
[RUN #1 11%,  66 secs] 20 threads:    81823389 ops, 1237718 (avg: 1239416) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 11%,  67 secs] 20 threads:    83051881 ops, 1219526 (avg: 1239117) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.58) msec latency
[RUN #1 11%,  68 secs] 20 threads:    84277583 ops, 1225353 (avg: 1238914) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 12%,  69 secs] 20 threads:    85528224 ops, 1250330 (avg: 1239080) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.55 (avg:  2.58) msec latency
[RUN #1 12%,  70 secs] 20 threads:    86775097 ops, 1246613 (avg: 1239187) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.58) msec latency
[RUN #1 12%,  71 secs] 20 threads:    88018706 ops, 1243350 (avg: 1239246) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.58) msec latency
[RUN #1 12%,  72 secs] 20 threads:    89241770 ops, 1222770 (avg: 1239017) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.58) msec latency
[RUN #1 12%,  73 secs] 20 threads:    90452532 ops, 1210423 (avg: 1238625) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.64 (avg:  2.58) msec latency
[RUN #1 12%,  74 secs] 20 threads:    91672610 ops, 1219765 (avg: 1238371) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.58) msec latency
[RUN #1 13%,  75 secs] 20 threads:    92887215 ops, 1213527 (avg: 1238039) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.58) msec latency
[RUN #1 13%,  76 secs] 20 threads:    94093974 ops, 1206508 (avg: 1237624) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.65 (avg:  2.58) msec latency
[RUN #1 13%,  77 secs] 20 threads:    95313686 ops, 1219419 (avg: 1237388) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.58) msec latency
[RUN #1 13%,  78 secs] 20 threads:    96546301 ops, 1232348 (avg: 1237323) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.58) msec latency
[RUN #1 13%,  79 secs] 20 threads:    97762777 ops, 1216174 (avg: 1237056) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.58) msec latency
[RUN #1 13%,  80 secs] 20 threads:    99004106 ops, 1240158 (avg: 1237094) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.58) msec latency
[RUN #1 14%,  81 secs] 20 threads:   100241116 ops, 1236762 (avg: 1237090) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 14%,  82 secs] 20 threads:   101477532 ops, 1236109 (avg: 1237078) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 14%,  83 secs] 20 threads:   102703220 ops, 1225403 (avg: 1236938) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 14%,  84 secs] 20 threads:   103937052 ops, 1233535 (avg: 1236897) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 14%,  85 secs] 20 threads:   105145242 ops, 1207909 (avg: 1236556) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.65 (avg:  2.58) msec latency
[RUN #1 14%,  86 secs] 20 threads:   106371006 ops, 1225430 (avg: 1236427) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 15%,  87 secs] 20 threads:   107584576 ops, 1213278 (avg: 1236161) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.58) msec latency
[RUN #1 15%,  88 secs] 20 threads:   108799248 ops, 1214351 (avg: 1235913) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.58) msec latency
[RUN #1 15%,  89 secs] 20 threads:   110021947 ops, 1222415 (avg: 1235761) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.58) msec latency
[RUN #1 15%,  90 secs] 20 threads:   111264639 ops, 1242403 (avg: 1235835) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.58) msec latency
[RUN #1 15%,  91 secs] 20 threads:   112472674 ops, 1207677 (avg: 1235526) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.64 (avg:  2.58) msec latency
[RUN #1 15%,  92 secs] 20 threads:   113674096 ops, 1201124 (avg: 1235152) ops/sec, 1.21GB/sec (avg: 1.25GB/sec),  2.66 (avg:  2.58) msec latency
[RUN #1 16%,  93 secs] 20 threads:   114924765 ops, 1250358 (avg: 1235315) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.55 (avg:  2.58) msec latency
[RUN #1 16%,  94 secs] 20 threads:   116147760 ops, 1222672 (avg: 1235181) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.58) msec latency
[RUN #1 16%,  95 secs] 20 threads:   117375551 ops, 1227496 (avg: 1235100) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 16%,  96 secs] 20 threads:   118628292 ops, 1252360 (avg: 1235280) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.55 (avg:  2.58) msec latency
[RUN #1 16%,  97 secs] 20 threads:   119849663 ops, 1220950 (avg: 1235132) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.58) msec latency
[RUN #1 16%,  98 secs] 20 threads:   121078931 ops, 1228943 (avg: 1235069) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 17%,  99 secs] 20 threads:   122297354 ops, 1218150 (avg: 1234898) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.58) msec latency
[RUN #1 17%, 100 secs] 20 threads:   123542623 ops, 1244960 (avg: 1234999) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.58) msec latency
[RUN #1 17%, 101 secs] 20 threads:   124812258 ops, 1269330 (avg: 1235338) ops/sec, 1.28GB/sec (avg: 1.25GB/sec),  2.51 (avg:  2.58) msec latency
[RUN #1 17%, 102 secs] 20 threads:   126072958 ops, 1260387 (avg: 1235584) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.53 (avg:  2.58) msec latency
[RUN #1 17%, 103 secs] 20 threads:   127300217 ops, 1226974 (avg: 1235500) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 17%, 104 secs] 20 threads:   128513212 ops, 1212703 (avg: 1235281) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.58) msec latency
[RUN #1 18%, 105 secs] 20 threads:   129752256 ops, 1238796 (avg: 1235315) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 18%, 106 secs] 20 threads:   130978203 ops, 1225652 (avg: 1235224) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.58) msec latency
[RUN #1 18%, 107 secs] 20 threads:   132215327 ops, 1236846 (avg: 1235239) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 18%, 108 secs] 20 threads:   133443243 ops, 1227582 (avg: 1235168) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.58) msec latency
[RUN #1 18%, 109 secs] 20 threads:   134659303 ops, 1215797 (avg: 1234990) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.58) msec latency
[RUN #1 18%, 110 secs] 20 threads:   135899658 ops, 1240027 (avg: 1235036) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.58) msec latency
[RUN #1 19%, 111 secs] 20 threads:   137135638 ops, 1235722 (avg: 1235042) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.58) msec latency
[RUN #1 19%, 112 secs] 20 threads:   138359694 ops, 1223752 (avg: 1234941) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.58) msec latency
[RUN #1 19%, 113 secs] 20 threads:   139573122 ops, 1213165 (avg: 1234749) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.59) msec latency
[RUN #1 19%, 114 secs] 20 threads:   140793694 ops, 1220249 (avg: 1234621) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.59) msec latency
[RUN #1 19%, 115 secs] 20 threads:   142030283 ops, 1236312 (avg: 1234636) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 19%, 116 secs] 20 threads:   143269789 ops, 1239109 (avg: 1234675) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 20%, 117 secs] 20 threads:   144516950 ops, 1246851 (avg: 1234779) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.59) msec latency
[RUN #1 20%, 118 secs] 20 threads:   145750644 ops, 1233437 (avg: 1234767) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 20%, 119 secs] 20 threads:   146978364 ops, 1227425 (avg: 1234706) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.59) msec latency
[RUN #1 20%, 120 secs] 20 threads:   148215352 ops, 1236206 (avg: 1234718) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 20%, 121 secs] 20 threads:   149448146 ops, 1232527 (avg: 1234700) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 20%, 122 secs] 20 threads:   150665830 ops, 1217382 (avg: 1234558) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.59) msec latency
[RUN #1 21%, 123 secs] 20 threads:   151889687 ops, 1223602 (avg: 1234469) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 21%, 124 secs] 20 threads:   153125663 ops, 1235639 (avg: 1234479) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 21%, 125 secs] 20 threads:   154347478 ops, 1221482 (avg: 1234375) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 21%, 126 secs] 20 threads:   155556942 ops, 1209125 (avg: 1234174) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.64 (avg:  2.59) msec latency
[RUN #1 21%, 127 secs] 20 threads:   156773101 ops, 1215867 (avg: 1234030) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.59) msec latency
[RUN #1 21%, 128 secs] 20 threads:   158016030 ops, 1242720 (avg: 1234098) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 22%, 129 secs] 20 threads:   159238508 ops, 1222184 (avg: 1234006) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 22%, 130 secs] 20 threads:   160478855 ops, 1240069 (avg: 1234052) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 22%, 131 secs] 20 threads:   161723356 ops, 1244142 (avg: 1234129) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 22%, 132 secs] 20 threads:   162949109 ops, 1225468 (avg: 1234064) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.59) msec latency
[RUN #1 22%, 133 secs] 20 threads:   164195843 ops, 1246424 (avg: 1234157) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.59) msec latency
[RUN #1 22%, 134 secs] 20 threads:   165444619 ops, 1248476 (avg: 1234263) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.59) msec latency
[RUN #1 23%, 135 secs] 20 threads:   166685317 ops, 1240390 (avg: 1234309) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 23%, 136 secs] 20 threads:   167906333 ops, 1220742 (avg: 1234209) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 23%, 137 secs] 20 threads:   169122240 ops, 1214702 (avg: 1234067) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.59) msec latency
[RUN #1 23%, 138 secs] 20 threads:   170382080 ops, 1259517 (avg: 1234251) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.53 (avg:  2.59) msec latency
[RUN #1 23%, 139 secs] 20 threads:   171617592 ops, 1235314 (avg: 1234259) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 23%, 140 secs] 20 threads:   172848901 ops, 1231013 (avg: 1234235) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 24%, 141 secs] 20 threads:   174080479 ops, 1231302 (avg: 1234215) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 24%, 142 secs] 20 threads:   175306172 ops, 1224497 (avg: 1234146) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 24%, 143 secs] 20 threads:   176536501 ops, 1230033 (avg: 1234117) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.59) msec latency
[RUN #1 24%, 144 secs] 20 threads:   177792132 ops, 1255249 (avg: 1234264) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.54 (avg:  2.59) msec latency
[RUN #1 24%, 145 secs] 20 threads:   179027126 ops, 1234697 (avg: 1234267) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 24%, 146 secs] 20 threads:   180284050 ops, 1256622 (avg: 1234420) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.54 (avg:  2.59) msec latency
[RUN #1 25%, 147 secs] 20 threads:   181519621 ops, 1235254 (avg: 1234426) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 25%, 148 secs] 20 threads:   182757292 ops, 1237354 (avg: 1234446) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 25%, 149 secs] 20 threads:   183980778 ops, 1223172 (avg: 1234370) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 25%, 150 secs] 20 threads:   185240265 ops, 1259265 (avg: 1234536) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.53 (avg:  2.59) msec latency
[RUN #1 25%, 151 secs] 20 threads:   186471854 ops, 1231273 (avg: 1234514) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 25%, 152 secs] 20 threads:   187697311 ops, 1225143 (avg: 1234453) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.59) msec latency
[RUN #1 26%, 153 secs] 20 threads:   188904564 ops, 1206095 (avg: 1234267) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.65 (avg:  2.59) msec latency
[RUN #1 26%, 154 secs] 20 threads:   190110620 ops, 1205785 (avg: 1234082) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.65 (avg:  2.59) msec latency
[RUN #1 26%, 155 secs] 20 threads:   191334177 ops, 1223322 (avg: 1234013) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 26%, 156 secs] 20 threads:   192568855 ops, 1234302 (avg: 1234015) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 26%, 157 secs] 20 threads:   193780348 ops, 1211260 (avg: 1233870) ops/sec, 1.22GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.59) msec latency
[RUN #1 26%, 158 secs] 20 threads:   195019692 ops, 1238947 (avg: 1233902) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 27%, 159 secs] 20 threads:   196246619 ops, 1226671 (avg: 1233857) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.59) msec latency
[RUN #1 27%, 160 secs] 20 threads:   197493459 ops, 1246560 (avg: 1233936) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.59) msec latency
[RUN #1 27%, 161 secs] 20 threads:   198715212 ops, 1221401 (avg: 1233858) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 27%, 162 secs] 20 threads:   199937219 ops, 1221733 (avg: 1233783) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 27%, 163 secs] 20 threads:   201155561 ops, 1217562 (avg: 1233684) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.59) msec latency
[RUN #1 27%, 164 secs] 20 threads:   202374121 ops, 1218306 (avg: 1233590) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.62 (avg:  2.59) msec latency
[RUN #1 28%, 165 secs] 20 threads:   203588372 ops, 1213979 (avg: 1233471) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.63 (avg:  2.59) msec latency
[RUN #1 28%, 166 secs] 20 threads:   204812502 ops, 1223797 (avg: 1233413) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 28%, 167 secs] 20 threads:   206043698 ops, 1230939 (avg: 1233398) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 28%, 168 secs] 20 threads:   207282925 ops, 1238909 (avg: 1233431) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 28%, 169 secs] 20 threads:   208516404 ops, 1233143 (avg: 1233429) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 28%, 170 secs] 20 threads:   209738474 ops, 1221815 (avg: 1233361) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 29%, 171 secs] 20 threads:   210992037 ops, 1253282 (avg: 1233477) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.55 (avg:  2.59) msec latency
[RUN #1 29%, 172 secs] 20 threads:   212229034 ops, 1236700 (avg: 1233496) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 29%, 173 secs] 20 threads:   213437817 ops, 1208531 (avg: 1233352) ops/sec, 1.22GB/sec (avg: 1.24GB/sec),  2.64 (avg:  2.59) msec latency
[RUN #1 29%, 174 secs] 20 threads:   214658291 ops, 1220181 (avg: 1233276) ops/sec, 1.23GB/sec (avg: 1.24GB/sec),  2.62 (avg:  2.59) msec latency
[RUN #1 29%, 175 secs] 20 threads:   215882194 ops, 1223511 (avg: 1233220) ops/sec, 1.24GB/sec (avg: 1.24GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 29%, 176 secs] 20 threads:   217119426 ops, 1236954 (avg: 1233241) ops/sec, 1.25GB/sec (avg: 1.24GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 30%, 177 secs] 20 threads:   218354186 ops, 1234463 (avg: 1233248) ops/sec, 1.25GB/sec (avg: 1.24GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 30%, 178 secs] 20 threads:   219584129 ops, 1229588 (avg: 1233228) ops/sec, 1.24GB/sec (avg: 1.24GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 30%, 179 secs] 20 threads:   220835055 ops, 1250605 (avg: 1233325) ops/sec, 1.26GB/sec (avg: 1.24GB/sec),  2.55 (avg:  2.59) msec latency
[RUN #1 30%, 180 secs] 20 threads:   222050835 ops, 1214575 (avg: 1233221) ops/sec, 1.23GB/sec (avg: 1.24GB/sec),  2.63 (avg:  2.59) msec latency
[RUN #1 30%, 181 secs] 20 threads:   223294460 ops, 1243306 (avg: 1233276) ops/sec, 1.26GB/sec (avg: 1.24GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 30%, 182 secs] 20 threads:   224555925 ops, 1261222 (avg: 1233430) ops/sec, 1.27GB/sec (avg: 1.25GB/sec),  2.53 (avg:  2.59) msec latency
[RUN #1 31%, 183 secs] 20 threads:   225799288 ops, 1243005 (avg: 1233482) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 31%, 184 secs] 20 threads:   227047407 ops, 1247859 (avg: 1233560) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.56 (avg:  2.59) msec latency
[RUN #1 31%, 185 secs] 20 threads:   228298598 ops, 1250870 (avg: 1233654) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.55 (avg:  2.59) msec latency
[RUN #1 31%, 186 secs] 20 threads:   229549417 ops, 1250538 (avg: 1233745) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.55 (avg:  2.59) msec latency
[RUN #1 31%, 187 secs] 20 threads:   230787227 ops, 1237552 (avg: 1233765) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
[RUN #1 31%, 188 secs] 20 threads:   232007949 ops, 1220311 (avg: 1233693) ops/sec, 1.23GB/sec (avg: 1.25GB/sec),  2.61 (avg:  2.59) msec latency
[RUN #1 32%, 189 secs] 20 threads:   233281565 ops, 1273391 (avg: 1233903) ops/sec, 1.29GB/sec (avg: 1.25GB/sec),  2.51 (avg:  2.59) msec latency
[RUN #1 32%, 190 secs] 20 threads:   234526382 ops, 1244558 (avg: 1233960) ops/sec, 1.26GB/sec (avg: 1.25GB/sec),  2.57 (avg:  2.59) msec latency
[RUN #1 32%, 191 secs] 20 threads:   235759516 ops, 1232838 (avg: 1233954) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 32%, 192 secs] 20 threads:   236990836 ops, 1230965 (avg: 1233938) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 32%, 193 secs] 20 threads:   238217342 ops, 1226270 (avg: 1233898) ops/sec, 1.24GB/sec (avg: 1.25GB/sec),  2.60 (avg:  2.59) msec latency
[RUN #1 32%, 194 secs] 20 threads:   239452878 ops, 1235239 (avg: 1233905) ops/sec, 1.25GB/sec (avg: 1.25GB/sec),  2.58 (avg:  2.59) msec latency
