0
SIGN:success disable Auto NUMA
SIGN: success disable SWAP
SIGN: success set pagetable cache 131072
root      2202  0.0  0.0   7592  3588 pts/1    S    00:33   0:00              \_ sudo nohup ./memcachedTestScript.sh
root      2203  0.0  0.0   4972  2948 pts/1    S    00:33   0:00                  \_ /bin/bash ./memcachedTestScript.sh
root      2236  0.0  0.0   4372   604 pts/1    S    00:33   0:00                      \_ grep memcached
root      2233  0.0  0.0  13968  3204 ?        Rsl  00:33   0:00 memcached -d -m 122880 -p 6379 -u root -t 64
SIGN: success start redis server with pgreplication
===begin prepare data for test===
Writing results to ./FM-1st/memcached_test_prepare_FM_OFF_20230815003306.log...
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   1 secs] 20 threads:      305880 ops,  303576 (avg:  303576) ops/sec, 308.31MB/sec (avg: 308.31MB/sec), 10.47 (avg: 10.47) msec latency
[RUN #1 9%,  51 secs] 20 threads:    61902103 ops, 1225166 (avg: 1213419) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.60 (avg:  2.63) msec latency
[RUN #1 9%,  52 secs] 20 threads:    63112782 ops, 1210407 (avg: 1213361) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.63) msec latency
[RUN #1 9%,  53 secs] 20 threads:    64320467 ops, 1207390 (avg: 1213248) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.63) msec latency
[RUN #1 9%,  54 secs] 20 threads:    65515711 ops, 1194985 (avg: 1212910) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.67 (avg:  2.63) msec latency
[RUN #1 9%,  55 secs] 20 threads:    66743609 ops, 1227657 (avg: 1213178) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.60 (avg:  2.63) msec latency
[RUN #1 9%,  56 secs] 20 threads:    67961171 ops, 1216481 (avg: 1213237) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.62 (avg:  2.63) msec latency
[RUN #1 10%,  57 secs] 20 threads:    69184612 ops, 1223162 (avg: 1213411) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.61 (avg:  2.63) msec latency
[RUN #1 10%,  58 secs] 20 threads:    70367211 ops, 1182315 (avg: 1212875) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.63) msec latency
[RUN #1 10%,  59 secs] 20 threads:    71511852 ops, 1144412 (avg: 1211715) ops/sec, 1.16GB/sec (avg: 1.22GB/sec),  2.79 (avg:  2.64) msec latency
[RUN #1 10%,  60 secs] 20 threads:    72718694 ops, 1206605 (avg: 1211630) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.64) msec latency
[RUN #1 10%,  61 secs] 20 threads:    73950393 ops, 1231408 (avg: 1211954) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.59 (avg:  2.64) msec latency
[RUN #1 10%,  62 secs] 20 threads:    75162877 ops, 1212246 (avg: 1211959) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.63 (avg:  2.63) msec latency
[RUN #1 11%,  63 secs] 20 threads:    76345997 ops, 1182883 (avg: 1211497) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.64) msec latency
[RUN #1 11%,  64 secs] 20 threads:    77551631 ops, 1205392 (avg: 1211402) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.64) msec latency
[RUN #1 11%,  65 secs] 20 threads:    78828952 ops, 1277045 (avg: 1212412) ops/sec, 1.29GB/sec (avg: 1.22GB/sec),  2.50 (avg:  2.63) msec latency
[RUN #1 11%,  66 secs] 20 threads:    80020324 ops, 1191109 (avg: 1212089) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.63) msec latency
[RUN #1 11%,  67 secs] 20 threads:    81169795 ops, 1148474 (avg: 1211139) ops/sec, 1.16GB/sec (avg: 1.22GB/sec),  2.78 (avg:  2.64) msec latency
[RUN #1 11%,  68 secs] 20 threads:    82319380 ops, 1149336 (avg: 1210230) ops/sec, 1.16GB/sec (avg: 1.22GB/sec),  2.78 (avg:  2.64) msec latency
[RUN #1 12%,  69 secs] 20 threads:    83471868 ops, 1152266 (avg: 1209390) ops/sec, 1.16GB/sec (avg: 1.22GB/sec),  2.77 (avg:  2.64) msec latency
[RUN #1 12%,  70 secs] 20 threads:    84599674 ops, 1127580 (avg: 1208222) ops/sec, 1.14GB/sec (avg: 1.22GB/sec),  2.83 (avg:  2.64) msec latency
[RUN #1 12%,  71 secs] 20 threads:    85748344 ops, 1148412 (avg: 1207379) ops/sec, 1.16GB/sec (avg: 1.22GB/sec),  2.78 (avg:  2.64) msec latency
[RUN #1 12%,  72 secs] 20 threads:    86944102 ops, 1194563 (avg: 1207201) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 12%,  73 secs] 20 threads:    88162422 ops, 1218017 (avg: 1207349) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.62 (avg:  2.65) msec latency
[RUN #1 12%,  74 secs] 20 threads:    89344899 ops, 1182240 (avg: 1207010) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 13%,  75 secs] 20 threads:    90535787 ops, 1190630 (avg: 1206792) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 13%,  76 secs] 20 threads:    91689315 ops, 1153269 (avg: 1206087) ops/sec, 1.16GB/sec (avg: 1.22GB/sec),  2.77 (avg:  2.65) msec latency
[RUN #1 13%,  77 secs] 20 threads:    92855720 ops, 1166097 (avg: 1205568) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 13%,  78 secs] 20 threads:    94039476 ops, 1183500 (avg: 1205285) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 13%,  79 secs] 20 threads:    95215542 ops, 1175793 (avg: 1204912) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 13%,  80 secs] 20 threads:    96377546 ops, 1161753 (avg: 1204372) ops/sec, 1.17GB/sec (avg: 1.22GB/sec),  2.75 (avg:  2.65) msec latency
[RUN #1 14%,  81 secs] 20 threads:    97600266 ops, 1222504 (avg: 1204596) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.61 (avg:  2.65) msec latency
[RUN #1 14%,  82 secs] 20 threads:    98767570 ops, 1167014 (avg: 1204138) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 14%,  83 secs] 20 threads:    99919909 ops, 1152090 (avg: 1203511) ops/sec, 1.16GB/sec (avg: 1.21GB/sec),  2.77 (avg:  2.65) msec latency
[RUN #1 14%,  84 secs] 20 threads:   101067991 ops, 1147834 (avg: 1202848) ops/sec, 1.16GB/sec (avg: 1.21GB/sec),  2.78 (avg:  2.65) msec latency
[RUN #1 14%,  85 secs] 20 threads:   102192748 ops, 1124523 (avg: 1201927) ops/sec, 1.14GB/sec (avg: 1.21GB/sec),  2.84 (avg:  2.66) msec latency
[RUN #1 14%,  86 secs] 20 threads:   103329175 ops, 1136199 (avg: 1201163) ops/sec, 1.15GB/sec (avg: 1.21GB/sec),  2.81 (avg:  2.66) msec latency
[RUN #1 15%,  87 secs] 20 threads:   104450609 ops, 1121227 (avg: 1200244) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.85 (avg:  2.66) msec latency
[RUN #1 15%,  88 secs] 20 threads:   105604223 ops, 1153410 (avg: 1199712) ops/sec, 1.16GB/sec (avg: 1.21GB/sec),  2.77 (avg:  2.66) msec latency
[RUN #1 15%,  89 secs] 20 threads:   106779453 ops, 1174825 (avg: 1199432) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.72 (avg:  2.66) msec latency
[RUN #1 15%,  90 secs] 20 threads:   107940512 ops, 1160798 (avg: 1199003) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.75 (avg:  2.66) msec latency
[RUN #1 15%,  91 secs] 20 threads:   109143242 ops, 1202470 (avg: 1199041) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.66 (avg:  2.66) msec latency
[RUN #1 15%,  92 secs] 20 threads:   110358784 ops, 1215250 (avg: 1199217) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.63 (avg:  2.66) msec latency
[RUN #1 16%,  93 secs] 20 threads:   111612164 ops, 1253119 (avg: 1199797) ops/sec, 1.26GB/sec (avg: 1.21GB/sec),  2.55 (avg:  2.66) msec latency
[RUN #1 16%,  94 secs] 20 threads:   112824840 ops, 1211396 (avg: 1199920) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 16%,  95 secs] 20 threads:   114016452 ops, 1191354 (avg: 1199830) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 16%,  96 secs] 20 threads:   115207445 ops, 1190745 (avg: 1199735) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 16%,  97 secs] 20 threads:   116365459 ops, 1157773 (avg: 1199303) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.76 (avg:  2.66) msec latency
[RUN #1 16%,  98 secs] 20 threads:   117488797 ops, 1123113 (avg: 1198525) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.84 (avg:  2.66) msec latency
[RUN #1 17%,  99 secs] 20 threads:   118607450 ops, 1118393 (avg: 1197716) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.86 (avg:  2.67) msec latency
[RUN #1 17%, 100 secs] 20 threads:   119735683 ops, 1127989 (avg: 1197019) ops/sec, 1.14GB/sec (avg: 1.21GB/sec),  2.83 (avg:  2.67) msec latency
[RUN #1 17%, 101 secs] 20 threads:   120958954 ops, 1222967 (avg: 1197276) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.61 (avg:  2.67) msec latency
[RUN #1 17%, 102 secs] 20 threads:   122213614 ops, 1254399 (avg: 1197836) ops/sec, 1.27GB/sec (avg: 1.21GB/sec),  2.55 (avg:  2.67) msec latency
[RUN #1 17%, 103 secs] 20 threads:   123394907 ops, 1181056 (avg: 1197673) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.67) msec latency
[RUN #1 17%, 104 secs] 20 threads:   124518261 ops, 1123093 (avg: 1196956) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.84 (avg:  2.67) msec latency
[RUN #1 18%, 105 secs] 20 threads:   125641136 ops, 1121878 (avg: 1196240) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.85 (avg:  2.67) msec latency
[RUN #1 18%, 106 secs] 20 threads:   126821402 ops, 1180029 (avg: 1196087) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.67) msec latency
[RUN #1 18%, 107 secs] 20 threads:   127984199 ops, 1162545 (avg: 1195774) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.75 (avg:  2.67) msec latency
[RUN #1 18%, 108 secs] 20 threads:   129155150 ops, 1170679 (avg: 1195542) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.73 (avg:  2.67) msec latency
[RUN #1 18%, 109 secs] 20 threads:   130314101 ops, 1158700 (avg: 1195204) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.76 (avg:  2.67) msec latency
[RUN #1 18%, 110 secs] 20 threads:   131550649 ops, 1236280 (avg: 1195577) ops/sec, 1.25GB/sec (avg: 1.21GB/sec),  2.58 (avg:  2.67) msec latency
[RUN #1 19%, 111 secs] 20 threads:   132726084 ops, 1175199 (avg: 1195393) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.72 (avg:  2.67) msec latency
[RUN #1 19%, 112 secs] 20 threads:   133840820 ops, 1114522 (avg: 1194671) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.87 (avg:  2.67) msec latency
[RUN #1 19%, 113 secs] 20 threads:   135032075 ops, 1191007 (avg: 1194639) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.67) msec latency
[RUN #1 19%, 114 secs] 20 threads:   136289727 ops, 1257400 (avg: 1195189) ops/sec, 1.27GB/sec (avg: 1.21GB/sec),  2.54 (avg:  2.67) msec latency
[RUN #1 19%, 115 secs] 20 threads:   137507197 ops, 1217158 (avg: 1195380) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.62 (avg:  2.67) msec latency
[RUN #1 19%, 116 secs] 20 threads:   138735344 ops, 1227901 (avg: 1195661) ops/sec, 1.24GB/sec (avg: 1.21GB/sec),  2.60 (avg:  2.67) msec latency
[RUN #1 20%, 117 secs] 20 threads:   139907429 ops, 1171850 (avg: 1195457) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.72 (avg:  2.67) msec latency
[RUN #1 20%, 118 secs] 20 threads:   141039930 ops, 1132265 (avg: 1194922) ops/sec, 1.14GB/sec (avg: 1.21GB/sec),  2.82 (avg:  2.67) msec latency
[RUN #1 20%, 119 secs] 20 threads:   142161275 ops, 1121147 (avg: 1194302) ops/sec, 1.13GB/sec (avg: 1.21GB/sec),  2.85 (avg:  2.67) msec latency
[RUN #1 20%, 120 secs] 20 threads:   143329774 ops, 1168265 (avg: 1194085) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.73 (avg:  2.67) msec latency
[RUN #1 20%, 121 secs] 20 threads:   144507321 ops, 1177339 (avg: 1193947) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.67) msec latency
[RUN #1 20%, 122 secs] 20 threads:   145654404 ops, 1145964 (avg: 1193553) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.79 (avg:  2.68) msec latency
[RUN #1 21%, 123 secs] 20 threads:   146813879 ops, 1159224 (avg: 1193274) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 21%, 124 secs] 20 threads:   147941763 ops, 1127577 (avg: 1192744) ops/sec, 1.14GB/sec (avg: 1.20GB/sec),  2.83 (avg:  2.68) msec latency
[RUN #1 21%, 125 secs] 20 threads:   149061996 ops, 1120008 (avg: 1192162) ops/sec, 1.13GB/sec (avg: 1.20GB/sec),  2.85 (avg:  2.68) msec latency
[RUN #1 21%, 126 secs] 20 threads:   150238509 ops, 1176268 (avg: 1192036) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 21%, 127 secs] 20 threads:   151413136 ops, 1173575 (avg: 1191891) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 21%, 128 secs] 20 threads:   152534863 ops, 1121511 (avg: 1191341) ops/sec, 1.13GB/sec (avg: 1.20GB/sec),  2.85 (avg:  2.68) msec latency
[RUN #1 22%, 129 secs] 20 threads:   153647422 ops, 1112300 (avg: 1190728) ops/sec, 1.12GB/sec (avg: 1.20GB/sec),  2.87 (avg:  2.68) msec latency
[RUN #1 22%, 130 secs] 20 threads:   154787087 ops, 1139464 (avg: 1190334) ops/sec, 1.15GB/sec (avg: 1.20GB/sec),  2.80 (avg:  2.68) msec latency
[RUN #1 22%, 131 secs] 20 threads:   155959194 ops, 1171863 (avg: 1190193) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.73 (avg:  2.68) msec latency
[RUN #1 22%, 132 secs] 20 threads:   157143471 ops, 1184002 (avg: 1190146) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 22%, 133 secs] 20 threads:   158295104 ops, 1151411 (avg: 1189855) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.77 (avg:  2.68) msec latency
[RUN #1 22%, 134 secs] 20 threads:   159487423 ops, 1192071 (avg: 1189871) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 23%, 135 secs] 20 threads:   160740639 ops, 1252985 (avg: 1190339) ops/sec, 1.26GB/sec (avg: 1.20GB/sec),  2.55 (avg:  2.68) msec latency
[RUN #1 23%, 136 secs] 20 threads:   161989663 ops, 1248784 (avg: 1190769) ops/sec, 1.26GB/sec (avg: 1.20GB/sec),  2.56 (avg:  2.68) msec latency
[RUN #1 23%, 137 secs] 20 threads:   163164084 ops, 1174157 (avg: 1190647) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 23%, 138 secs] 20 threads:   164318396 ops, 1154071 (avg: 1190382) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.77 (avg:  2.68) msec latency
[RUN #1 23%, 139 secs] 20 threads:   165496497 ops, 1177856 (avg: 1190292) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 23%, 140 secs] 20 threads:   166728847 ops, 1232074 (avg: 1190591) ops/sec, 1.24GB/sec (avg: 1.20GB/sec),  2.59 (avg:  2.68) msec latency
[RUN #1 24%, 141 secs] 20 threads:   167989340 ops, 1260230 (avg: 1191084) ops/sec, 1.27GB/sec (avg: 1.20GB/sec),  2.53 (avg:  2.68) msec latency
[RUN #1 24%, 142 secs] 20 threads:   169228812 ops, 1239194 (avg: 1191423) ops/sec, 1.25GB/sec (avg: 1.20GB/sec),  2.58 (avg:  2.68) msec latency
[RUN #1 24%, 143 secs] 20 threads:   170522931 ops, 1293870 (avg: 1192140) ops/sec, 1.31GB/sec (avg: 1.20GB/sec),  2.47 (avg:  2.68) msec latency
[RUN #1 24%, 144 secs] 20 threads:   171828139 ops, 1304915 (avg: 1192923) ops/sec, 1.32GB/sec (avg: 1.20GB/sec),  2.45 (avg:  2.68) msec latency
[RUN #1 24%, 145 secs] 20 threads:   173059940 ops, 1231544 (avg: 1193189) ops/sec, 1.24GB/sec (avg: 1.20GB/sec),  2.59 (avg:  2.68) msec latency
[RUN #1 24%, 146 secs] 20 threads:   174269496 ops, 1209246 (avg: 1193299) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 25%, 147 secs] 20 threads:   175423292 ops, 1153519 (avg: 1193028) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.77 (avg:  2.68) msec latency
[RUN #1 25%, 148 secs] 20 threads:   176551723 ops, 1128160 (avg: 1192590) ops/sec, 1.14GB/sec (avg: 1.20GB/sec),  2.83 (avg:  2.68) msec latency
[RUN #1 25%, 149 secs] 20 threads:   177674988 ops, 1122995 (avg: 1192123) ops/sec, 1.13GB/sec (avg: 1.20GB/sec),  2.84 (avg:  2.68) msec latency
[RUN #1 25%, 150 secs] 20 threads:   178894452 ops, 1219210 (avg: 1192304) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.62 (avg:  2.68) msec latency
[RUN #1 25%, 151 secs] 20 threads:   180110584 ops, 1215898 (avg: 1192460) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.63 (avg:  2.68) msec latency
[RUN #1 25%, 152 secs] 20 threads:   181254097 ops, 1143275 (avg: 1192136) ops/sec, 1.15GB/sec (avg: 1.20GB/sec),  2.79 (avg:  2.68) msec latency
[RUN #1 26%, 153 secs] 20 threads:   182386800 ops, 1132358 (avg: 1191746) ops/sec, 1.14GB/sec (avg: 1.20GB/sec),  2.82 (avg:  2.68) msec latency
[RUN #1 26%, 154 secs] 20 threads:   183540264 ops, 1153242 (avg: 1191496) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.77 (avg:  2.68) msec latency
[RUN #1 26%, 155 secs] 20 threads:   184740177 ops, 1199567 (avg: 1191548) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 26%, 156 secs] 20 threads:   186038257 ops, 1297685 (avg: 1192228) ops/sec, 1.31GB/sec (avg: 1.20GB/sec),  2.46 (avg:  2.68) msec latency
[RUN #1 26%, 157 secs] 20 threads:   187343364 ops, 1304772 (avg: 1192945) ops/sec, 1.32GB/sec (avg: 1.20GB/sec),  2.45 (avg:  2.68) msec latency
[RUN #1 26%, 158 secs] 20 threads:   188564619 ops, 1220942 (avg: 1193122) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.61 (avg:  2.68) msec latency
[RUN #1 27%, 159 secs] 20 threads:   189756237 ops, 1191370 (avg: 1193111) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 27%, 160 secs] 20 threads:   190941462 ops, 1184163 (avg: 1193055) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 27%, 161 secs] 20 threads:   192105422 ops, 1163736 (avg: 1192873) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 27%, 162 secs] 20 threads:   193232992 ops, 1127299 (avg: 1192468) ops/sec, 1.14GB/sec (avg: 1.20GB/sec),  2.83 (avg:  2.68) msec latency
[RUN #1 27%, 163 secs] 20 threads:   194390972 ops, 1157720 (avg: 1192255) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 27%, 164 secs] 20 threads:   195528933 ops, 1137724 (avg: 1191923) ops/sec, 1.15GB/sec (avg: 1.20GB/sec),  2.81 (avg:  2.68) msec latency
[RUN #1 28%, 165 secs] 20 threads:   196695222 ops, 1165170 (avg: 1191760) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 28%, 166 secs] 20 threads:   197861788 ops, 1166304 (avg: 1191607) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 28%, 167 secs] 20 threads:   199072266 ops, 1210284 (avg: 1191719) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 28%, 168 secs] 20 threads:   200248947 ops, 1176379 (avg: 1191627) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 28%, 169 secs] 20 threads:   201490892 ops, 1241607 (avg: 1191923) ops/sec, 1.25GB/sec (avg: 1.20GB/sec),  2.57 (avg:  2.68) msec latency
[RUN #1 28%, 170 secs] 20 threads:   202761699 ops, 1269243 (avg: 1192378) ops/sec, 1.28GB/sec (avg: 1.20GB/sec),  2.52 (avg:  2.68) msec latency
[RUN #1 29%, 171 secs] 20 threads:   203972784 ops, 1210736 (avg: 1192486) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 29%, 172 secs] 20 threads:   205156108 ops, 1183134 (avg: 1192431) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 29%, 173 secs] 20 threads:   206384185 ops, 1227801 (avg: 1192636) ops/sec, 1.24GB/sec (avg: 1.20GB/sec),  2.60 (avg:  2.68) msec latency
[RUN #1 29%, 174 secs] 20 threads:   207659810 ops, 1275318 (avg: 1193111) ops/sec, 1.29GB/sec (avg: 1.20GB/sec),  2.50 (avg:  2.68) msec latency
[RUN #1 29%, 175 secs] 20 threads:   208844582 ops, 1184487 (avg: 1193062) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 29%, 176 secs] 20 threads:   210026173 ops, 1181307 (avg: 1192995) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 30%, 177 secs] 20 threads:   211272855 ops, 1246422 (avg: 1193297) ops/sec, 1.26GB/sec (avg: 1.20GB/sec),  2.56 (avg:  2.68) msec latency
[RUN #1 30%, 178 secs] 20 threads:   212534467 ops, 1261349 (avg: 1193679) ops/sec, 1.27GB/sec (avg: 1.20GB/sec),  2.53 (avg:  2.68) msec latency
[RUN #1 30%, 179 secs] 20 threads:   213777570 ops, 1242745 (avg: 1193953) ops/sec, 1.25GB/sec (avg: 1.21GB/sec),  2.57 (avg:  2.67) msec latency
[RUN #1 30%, 180 secs] 20 threads:   214935627 ops, 1157797 (avg: 1193752) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 30%, 181 secs] 20 threads:   216097387 ops, 1161462 (avg: 1193574) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.75 (avg:  2.68) msec latency
[RUN #1 30%, 182 secs] 20 threads:   217267128 ops, 1169497 (avg: 1193442) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.73 (avg:  2.68) msec latency
[RUN #1 31%, 183 secs] 20 threads:   218519686 ops, 1252257 (avg: 1193763) ops/sec, 1.26GB/sec (avg: 1.21GB/sec),  2.55 (avg:  2.68) msec latency
[RUN #1 31%, 184 secs] 20 threads:   219715661 ops, 1195745 (avg: 1193774) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 31%, 185 secs] 20 threads:   220905364 ops, 1189379 (avg: 1193750) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 31%, 186 secs] 20 threads:   222111934 ops, 1206376 (avg: 1193818) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 31%, 187 secs] 20 threads:   223348388 ops, 1236177 (avg: 1194044) ops/sec, 1.25GB/sec (avg: 1.21GB/sec),  2.58 (avg:  2.67) msec latency
[RUN #1 31%, 188 secs] 20 threads:   224566526 ops, 1217845 (avg: 1194171) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.62 (avg:  2.67) msec latency
[RUN #1 32%, 189 secs] 20 threads:   225730103 ops, 1163353 (avg: 1194008) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.75 (avg:  2.67) msec latency
[RUN #1 32%, 190 secs] 20 threads:   226866976 ops, 1136636 (avg: 1193706) ops/sec, 1.15GB/sec (avg: 1.20GB/sec),  2.81 (avg:  2.68) msec latency
[RUN #1 32%, 191 secs] 20 threads:   228014678 ops, 1147500 (avg: 1193464) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.78 (avg:  2.68) msec latency
[RUN #1 32%, 192 secs] 20 threads:   229171512 ops, 1156556 (avg: 1193272) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 32%, 193 secs] 20 threads:   230318076 ops, 1146343 (avg: 1193029) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.79 (avg:  2.68) msec latency
[RUN #1 32%, 194 secs] 20 threads:   231485110 ops, 1166772 (avg: 1192894) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 33%, 195 secs] 20 threads:   232634674 ops, 1149288 (avg: 1192670) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.78 (avg:  2.68) msec latency
[RUN #1 33%, 196 secs] 20 threads:   233825447 ops, 1190563 (avg: 1192659) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 33%, 197 secs] 20 threads:   235023069 ops, 1197296 (avg: 1192683) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
